"Date(UTC)","UnixTimeStamp","Value"
"2/25/2021","1614211200","114873508.062744402"
"2/26/2021","1614297600","114887888.853591498"
"2/27/2021","1614384000","114902183.766700271"
"2/28/2021","1614470400","114916432.570660441"
"3/1/2021","1614556800","114930693.176820691"
"3/2/2021","1614643200","114945134.957410406"
"3/3/2021","1614729600","114959291.982851104"
"3/4/2021","1614816000","114973695.229203823"
"3/5/2021","1614902400","114988066.537482728"
"3/6/2021","1614988800","115002514.193470103"
"3/7/2021","1615075200","115016801.276464475"
"3/8/2021","1615161600","115031155.330095070"
"3/9/2021","1615248000","115045423.526969074"
"3/10/2021","1615334400","115059295.078235112"
"3/11/2021","1615420800","115073963.624906446"
"3/12/2021","1615507200","115088293.142906044"
"3/13/2021","1615593600","115102682.520017940"
"3/14/2021","1615680000","115117154.938948965"
"3/15/2021","1615766400","115131412.387338461"
"3/16/2021","1615852800","115145796.250451824"
"3/17/2021","1615939200","115160158.023813372"
"3/18/2021","1616025600","115174516.136574441"
"3/19/2021","1616112000","115188868.619552992"
"3/20/2021","1616198400","115203287.894752509"
"3/21/2021","1616284800","115217483.097610053"
"3/22/2021","1616371200","115231822.215778937"
"3/23/2021","1616457600","115246202.569431800"
"3/24/2021","1616544000","115260552.437598787"
"3/25/2021","1616630400","115274931.064554481"
"3/26/2021","1616716800","115289358.150236887"
"3/27/2021","1616803200","115303690.164447649"
"3/28/2021","1616889600","115318037.687377603"
"3/29/2021","1616976000","115332444.985771886"
"3/30/2021","1617062400","115346861.865566861"
"3/31/2021","1617148800","115361136.273517253"
"4/1/2021","1617235200","115375498.773584937"
"4/2/2021","1617321600","115389764.938655117"
"4/3/2021","1617408000","115404186.789303771"
"4/4/2021","1617494400","115418669.539837027"
"4/5/2021","1617580800","115433044.678118947"
"4/6/2021","1617667200","115447392.989847110"
"4/7/2021","1617753600","115461550.301753895"
"4/8/2021","1617840000","115475861.872410010"
"4/9/2021","1617926400","115490093.566263590"
"4/10/2021","1618012800","115504565.159755468"
"4/11/2021","1618099200","115518997.869561219"
"4/12/2021","1618185600","115533413.997814106"
"4/13/2021","1618272000","115547745.981660050"
"4/14/2021","1618358400","115562045.847285646"
"4/15/2021","1618444800","115576385.088958376"
"4/16/2021","1618531200","115590637.301754209"
"4/17/2021","1618617600","115604951.437124043"
"4/18/2021","1618704000","115619356.501583273"
"4/19/2021","1618790400","115633542.948836640"
"4/20/2021","1618876800","115648116.856562987"
"4/21/2021","1618963200","115662571.787118674"
"4/22/2021","1619049600","115676847.103804738"
"4/23/2021","1619136000","115691181.352317094"
"4/24/2021","1619222400","115705589.202814192"
"4/25/2021","1619308800","115719995.345727971"
"4/26/2021","1619395200","115734364.989099928"
"4/27/2021","1619481600","115748724.501043354"
"4/28/2021","1619568000","115763155.845089988"
"4/29/2021","1619654400","115777517.994343372"
"4/30/2021","1619740800","115791816.819756051"
"5/1/2021","1619827200","115806260.000107948"
"5/2/2021","1619913600","115820587.772676712"
"5/3/2021","1620000000","115835035.856946800"
"5/4/2021","1620086400","115849463.144104083"
"5/5/2021","1620172800","115863942.035284343"
"5/6/2021","1620259200","115878311.641600004"
"5/7/2021","1620345600","115892659.078373742"
"5/8/2021","1620432000","115907047.395628226"
"5/9/2021","1620518400","115921411.243183889"
"5/10/2021","1620604800","115935924.975486510"
"5/11/2021","1620691200","115950310.442402491"
"5/12/2021","1620777600","115964677.198711570"
"5/13/2021","1620864000","115979265.430444107"
"5/14/2021","1620950400","115993672.998968529"
"5/15/2021","1621036800","116008141.719537061"
"5/16/2021","1621123200","116022544.588131025"
"5/17/2021","1621209600","116036911.760239445"
"5/18/2021","1621296000","116051357.813778811"
"5/19/2021","1621382400","116065759.510250206"
"5/20/2021","1621468800","116080255.082591647"
"5/21/2021","1621555200","116094592.605104796"
"5/22/2021","1621641600","116109057.922421642"
"5/23/2021","1621728000","116123472.219338210"
"5/24/2021","1621814400","116137940.898219361"
"5/25/2021","1621900800","116152219.279516815"
"5/26/2021","1621987200","116166575.209014605"
"5/27/2021","1622073600","116180925.152603104"
"5/28/2021","1622160000","116195390.683971190"
"5/29/2021","1622246400","116209895.694030245"
"5/30/2021","1622332800","116224312.986406935"
"5/31/2021","1622419200","116238687.826363595"
"6/1/2021","1622505600","116253128.029907357"
"6/2/2021","1622592000","116267678.475877988"
"6/3/2021","1622678400","116282037.564679310"
"6/4/2021","1622764800","116296615.318614666"
"6/5/2021","1622851200","116310949.364655523"
"6/6/2021","1622937600","116325538.276273116"
"6/7/2021","1623024000","116339927.813908507"
"6/8/2021","1623110400","116354401.044380693"
"6/9/2021","1623196800","116368813.216562968"
"6/10/2021","1623283200","116383187.408724134"
"6/11/2021","1623369600","116397642.837090014"
"6/12/2021","1623456000","116412046.066535528"
"6/13/2021","1623542400","116426491.721072011"
"6/14/2021","1623628800","116441011.045913436"
"6/15/2021","1623715200","116455604.207612666"
"6/16/2021","1623801600","116469954.433185542"
"6/17/2021","1623888000","116484477.827620665"
"6/18/2021","1623974400","116498809.008704549"
"6/19/2021","1624060800","116513290.757033774"
"6/20/2021","1624147200","116527776.943557036"
"6/21/2021","1624233600","116542017.273164230"
"6/22/2021","1624320000","116556547.663160389"
"6/23/2021","1624406400","116571007.097833280"
"6/24/2021","1624492800","116585385.542558885"
"6/25/2021","1624579200","116599591.998192653"
"6/26/2021","1624665600","116614063.767374356"
"6/27/2021","1624752000","116628556.972042002"
"6/28/2021","1624838400","116643126.449755227"
"6/29/2021","1624924800","116657540.426114573"
"6/30/2021","1625011200","116672065.804062166"
"7/1/2021","1625097600","116686374.386359676"
"7/2/2021","1625184000","116700871.635563849"
"7/3/2021","1625270400","116715279.070329020"
"7/4/2021","1625356800","116729803.306678969"
"7/5/2021","1625443200","116744297.721163219"
"7/6/2021","1625529600","116758832.545655276"
"7/7/2021","1625616000","116773278.709517387"
"7/8/2021","1625702400","116787818.208255561"
"7/9/2021","1625788800","116802236.354179245"
"7/10/2021","1625875200","116816779.136089843"
"7/11/2021","1625961600","116831213.716388937"
"7/12/2021","1626048000","116845561.509869188"
"7/13/2021","1626134400","116859844.267859545"
"7/14/2021","1626220800","116874302.449387470"
"7/15/2021","1626307200","116888831.717748914"
"7/16/2021","1626393600","116903192.915956997"
"7/17/2021","1626480000","116917517.654221004"
"7/18/2021","1626566400","116931939.237534056"
"7/19/2021","1626652800","116946370.731438100"
"7/20/2021","1626739200","116960706.735440708"
"7/21/2021","1626825600","116975239.702226759"
"7/22/2021","1626912000","116989691.398086819"
"7/23/2021","1626998400","117004036.952209493"
"7/24/2021","1627084800","117018601.106465168"
"7/25/2021","1627171200","117033023.618177228"
"7/26/2021","1627257600","117047353.938226520"
"7/27/2021","1627344000","117061571.563250682"
"7/28/2021","1627430400","117075816.069562580"
"7/29/2021","1627516800","117090134.072322535"
"7/30/2021","1627603200","117104347.946635905"
"7/31/2021","1627689600","117118599.909909825"
"8/1/2021","1627776000","117132823.258271236"
"8/2/2021","1627862400","117147238.486624255"
"8/3/2021","1627948800","117161559.100039042"
"8/4/2021","1628035200","117175868.284187998"
"8/5/2021","1628121600","117187172.657312585780579217"
"8/6/2021","1628208000","117197622.104931145449067293"
"8/7/2021","1628294400","117208115.845126529564914661"
"8/8/2021","1628380800","117218565.143309122674792534"
"8/9/2021","1628467200","117228990.840196686098457893"
"8/10/2021","1628553600","117238352.912547279309571480"
"8/11/2021","1628640000","117247570.163835238899155279"
"8/12/2021","1628726400","117257310.793761212437585239"
"8/13/2021","1628812800","117267187.546291283518233708"
"8/14/2021","1628899200","117277639.458414437792354492"
"8/15/2021","1628985600","117286825.433284847590199570"
"8/16/2021","1629072000","117296724.866814946445889622"
"8/17/2021","1629158400","117307123.509496882418505581"
"8/18/2021","1629244800","117317743.678461499280736747"
"8/19/2021","1629331200","117329049.029124941487474655"
"8/20/2021","1629417600","117340153.449756528495577280"
"8/21/2021","1629504000","117351135.765072885948844069"
"8/22/2021","1629590400","117361720.198505374043895731"
"8/23/2021","1629676800","117372410.838235446733032807"
"8/24/2021","1629763200","117379912.112493761525992013"
"8/25/2021","1629849600","117386167.424751629380529186"
"8/26/2021","1629936000","117392555.237996994265630700"
"8/27/2021","1630022400","117396008.616281552099616739"
"8/28/2021","1630108800","117402852.769347606297448489"
"8/29/2021","1630195200","117409166.167585186546812048"
"8/30/2021","1630281600","117413734.059247107493472240"
"8/31/2021","1630368000","117417454.135335539169527673"
"9/1/2021","1630454400","117420617.070276867673783731"
"9/2/2021","1630540800","117425267.210279095081123088"
"9/3/2021","1630627200","117426097.585697213807573146"
"9/4/2021","1630713600","117430027.857183502235030145"
"9/5/2021","1630800000","117434894.213356449382685157"
"9/6/2021","1630886400","117439075.385337740023919300"
"9/7/2021","1630972800","117439606.384790752954160805"
"9/8/2021","1631059200","117440060.110758528416518205"
"9/9/2021","1631145600","117441469.688388151812715693"
"9/10/2021","1631232000","117447475.580014310403713995"
"9/11/2021","1631318400","117456237.489109055812200713"
"9/12/2021","1631404800","117465259.093054396691746232"
"9/13/2021","1631491200","117472927.411131141155579919"
"9/14/2021","1631577600","117480990.221022263374741949"
"9/15/2021","1631664000","117489461.385889124004019212"
"9/16/2021","1631750400","117496494.951583685384720234"
"9/17/2021","1631836800","117504310.794387516845287173"
"9/18/2021","1631923200","117514038.770333596450088670"
"9/19/2021","1632009600","117523821.287819239734611614"
"9/20/2021","1632096000","117530608.938125327659491468"
"9/21/2021","1632182400","117536223.680302145701316759"
"9/22/2021","1632268800","117544708.400886195165980533"
"9/23/2021","1632355200","117552700.005104059628960280"
"9/24/2021","1632441600","117560792.703902312329058584"
"9/25/2021","1632528000","117571414.659574496768065695"
"9/26/2021","1632614400","117580065.886545807597813132"
"9/27/2021","1632700800","117587108.790332969691874515"
"9/28/2021","1632787200","117593666.314855798795568110"
"9/29/2021","1632873600","117600900.103868823714520366"
"9/30/2021","1632960000","117605182.855302858524241227"
"10/1/2021","1633046400","117611999.519595584249887991"
"10/2/2021","1633132800","117621043.295688401643999450"
"10/3/2021","1633219200","117630089.485928210077489727"
"10/4/2021","1633305600","117635465.934549096472964304"
"10/5/2021","1633392000","117638661.702213389826165718"
"10/6/2021","1633478400","117640060.324616030725019405"
"10/7/2021","1633564800","117641859.711780600469601031"
"10/8/2021","1633651200","117645024.855465159243036385"
"10/9/2021","1633737600","117652385.232899319528868138"
"10/10/2021","1633824000","117659680.533132606973672436"
"10/11/2021","1633910400","117664550.222972934931227683"
"10/12/2021","1633996800","117671108.986490496896775500"
"10/13/2021","1634083200","117676840.514297683175035480"
"10/14/2021","1634169600","117679525.256255744038551102"
"10/15/2021","1634256000","117682347.096151863444366421"
"10/16/2021","1634342400","117689290.885146673553047768"
"10/17/2021","1634428800","117697131.218380244306177122"
"10/18/2021","1634515200","117703103.085556727298207751"
"10/19/2021","1634601600","117711133.527601611870688531"
"10/20/2021","1634688000","117718544.103449578715684432"
"10/21/2021","1634774400","117724695.656765793478038522"
"10/22/2021","1634860800","117731559.484874951579615607"
"10/23/2021","1634947200","117740302.349331046475351224"
"10/24/2021","1635033600","117748342.897544287123556988"
"10/25/2021","1635120000","117754203.990859487027729106"
"10/26/2021","1635206400","117757635.719920968565679899"
"10/27/2021","1635292800","117757327.756333637017913661"
"10/28/2021","1635379200","117755132.326926301599809796"
"10/29/2021","1635465600","117754128.822866742699056883"
"10/30/2021","1635552000","117754414.755463765700883801"
"10/31/2021","1635638400","117755734.076143789764406217"
"11/1/2021","1635724800","117756181.204809749240368225"
"11/2/2021","1635811200","117755192.503804626001065491"
"11/3/2021","1635897600","117755406.464554872990060152"
"11/4/2021","1635984000","117757087.383456843352677393"
"11/5/2021","1636070400","117759760.598074558135251327"
"11/6/2021","1636156800","117763083.353325553739552700"
"11/7/2021","1636243200","117768935.195229412303532976"
"11/8/2021","1636329600","117773467.693785767826904792"
"11/9/2021","1636416000","117772376.522451329249776162"
"11/10/2021","1636502400","117772010.260546439316278676"
"11/11/2021","1636588800","117772333.665484874565047785"
"11/12/2021","1636675200","117773556.315192418123926525"
"11/13/2021","1636761600","117776246.924219357087943840"
"11/14/2021","1636848000","117780626.034792351399891546"
"11/15/2021","1636934400","117781515.518531917521734040"
"11/16/2021","1637020800","117783174.733901003658568366"
"11/17/2021","1637107200","117785754.391419330744932562"
"11/18/2021","1637193600","117787470.815808926739299740"
"11/19/2021","1637280000","117790997.371313025279544968"
"11/20/2021","1637366400","117796092.497673982206456831"
"11/21/2021","1637452800","117801094.186080646361417091"
"11/22/2021","1637539200","117802341.010311926835724290"
"11/23/2021","1637625600","117804851.122365331591041544"
"11/24/2021","1637712000","117807823.237910114318424997"
"11/25/2021","1637798400","117811414.258536383596838814"
"11/26/2021","1637884800","117815968.776816883417984745"
"11/27/2021","1637971200","117820642.885729877528791456"
"11/28/2021","1638057600","117824979.367677285715133074"
"11/29/2021","1638144000","117828568.497531141523503581"
"11/30/2021","1638230400","117830403.601934325951321404"
"12/1/2021","1638316800","117832468.939784665972505369"
"12/2/2021","1638403200","117836761.222420266444650651"
"12/3/2021","1638489600","117841583.992384601621747620"
"12/4/2021","1638576000","117843313.647844015701479981"
"12/5/2021","1638662400","117848809.331243614867245438"
"12/6/2021","1638748800","117853798.279231607002817703"
"12/7/2021","1638835200","117859874.249977246462472608"
"12/8/2021","1638921600","117867173.890722378946151115"
"12/9/2021","1639008000","117874279.223270334029329083"
"12/10/2021","1639094400","117881011.853072562138701828"
"12/11/2021","1639180800","117889046.265213800624295364"
"12/12/2021","1639267200","117898265.614586887040184530"
"12/13/2021","1639353600","117905737.025805614455843327"
"12/14/2021","1639440000","117913653.438247506043721969"
"12/15/2021","1639526400","117920460.918647523516803739"
"12/16/2021","1639612800","117925727.558779054967488835"
"12/17/2021","1639699200","117932640.249148362636627502"
"12/18/2021","1639785600","117941586.153641275222300011"
"12/19/2021","1639872000","117951488.489609249454681447"
"12/20/2021","1639958400","117960497.274621673803042044"
"12/21/2021","1640044800","117969210.428111183586822106"
"12/22/2021","1640131200","117977029.920401610650185307"
"12/23/2021","1640217600","117984655.574202471441041640"
"12/24/2021","1640304000","117993201.582964799157456471"
"12/25/2021","1640390400","118001611.572845837190627990"
"12/26/2021","1640476800","118011442.430897764345198168"
"12/27/2021","1640563200","118019215.406949243398188886"
"12/28/2021","1640649600","118024754.752300841139289387"
"12/29/2021","1640736000","118028301.644532710634127017"
"12/30/2021","1640822400","118033251.798179414321439142"
"12/31/2021","1640908800","118039550.080670184449220880"
"1/1/2022","1640995200","118047125.623601660929562600"
"1/2/2022","1641081600","118052752.680727363848493011"
"1/3/2022","1641168000","118058050.433282171505387612"
"1/4/2022","1641254400","118061005.145689832379571545"
"1/5/2022","1641340800","118062639.764271846820306365"
"1/6/2022","1641427200","118065140.098245463132392406"
"1/7/2022","1641513600","118066422.634063301824637653"
"1/8/2022","1641600000","118070687.454255360547719254"
"1/9/2022","1641686400","118071551.679097776623777178"
"1/10/2022","1641772800","118066934.672655996246820405"
"1/11/2022","1641859200","118064894.958333389380539339"
"1/12/2022","1641945600","118062874.058248529349188101"
"1/13/2022","1642032000","118062471.443542962951835093"
"1/14/2022","1642118400","118060089.973215183272478691"
"1/15/2022","1642204800","118063009.787399613406241324"
"1/16/2022","1642291200","118065793.629801658328406101"
"1/17/2022","1642377600","118068261.563355306863913046"
"1/18/2022","1642464000","118072319.578225004096057671"
"1/19/2022","1642550400","118075941.462931845478197000"
"1/20/2022","1642636800","118078001.269785229635269528"
"1/21/2022","1642723200","118076317.924245555978451455"
"1/22/2022","1642809600","118076716.716790386776871508"
"1/23/2022","1642896000","118080195.972437727124866695"
"1/24/2022","1642982400","118082730.585744802231150193"
"1/25/2022","1643068800","118085241.927754355189691261"
"1/26/2022","1643155200","118087337.021629304763696044"
"1/27/2022","1643241600","118088159.059723177247221906"
"1/28/2022","1643328000","118090361.063327755094049544"
"1/29/2022","1643414400","118094855.782468160583375742"
"1/30/2022","1643500800","118099694.488383269263140018"
"1/31/2022","1643587200","118103637.023966734749358735"
"2/1/2022","1643673600","118104707.099741421868738237"
"2/2/2022","1643760000","118106184.271532400899560044"
"2/3/2022","1643846400","118110082.319044679536389823"
"2/4/2022","1643932800","118115393.014191413881223539"
"2/5/2022","1644019200","118123224.693870787486795854"
"2/6/2022","1644105600","118131505.681421616458404803"
"2/7/2022","1644192000","118136000.319024620258205747"
"2/8/2022","1644278400","118142747.352936835238468621"
"2/9/2022","1644364800","118149296.016117596928350477"
"2/10/2022","1644451200","118155909.584212816864369372"
"2/11/2022","1644537600","118164252.468323387213980083"
"2/12/2022","1644624000","118173202.114511922836823831"
"2/13/2022","1644710400","118183054.026830755893907514"
"2/14/2022","1644796800","118192512.001832959658224603"
"2/15/2022","1644883200","118201610.969668675177461818"
"2/16/2022","1644969600","118209310.682478971850448807"
"2/17/2022","1645056000","118217414.954016430212471284"
"2/18/2022","1645142400","118223452.269687198006020373"
"2/19/2022","1645228800","118232354.078711919355162663"
"2/20/2022","1645315200","118241433.613470458454565082"
"2/21/2022","1645401600","118247981.106069205795901227"
"2/22/2022","1645488000","118254979.134601774032565318"
"2/23/2022","1645574400","118262470.861271975408752344"
"2/24/2022","1645660800","118269500.999281944039926545"
"2/25/2022","1645747200","118279052.239847832523107937"
"2/26/2022","1645833600","118289878.691948954551075102"
"2/27/2022","1645920000","118300901.662216526995395149"
"2/28/2022","1646006400","118309211.978062339456670158"
"3/1/2022","1646092800","118318790.135696557638295994"
"3/2/2022","1646179200","118328677.520084814147250353"
"3/3/2022","1646265600","118339162.557383420471671869"
"3/4/2022","1646352000","118349917.415420136538133941"
"3/5/2022","1646438400","118361543.367175430346070849"
"3/6/2022","1646524800","118372098.994895855494888831"
"3/7/2022","1646611200","118383554.861887293389500173"
"3/8/2022","1646697600","118395106.336266598400946327"
"3/9/2022","1646784000","118406798.874008043280559703"
"3/10/2022","1646870400","118418914.184632423055630570"
"3/11/2022","1646956800","118430759.656549504454360129"
"3/12/2022","1647043200","118444033.682508390830614973"
"3/13/2022","1647129600","118456328.968514580120867353"
"3/14/2022","1647216000","118468523.696065228702424031"
"3/15/2022","1647302400","118480109.510374151475378889"
"3/16/2022","1647388800","118491317.013604194786327957"
"3/17/2022","1647475200","118500679.823353689664121728"
"3/18/2022","1647561600","118510676.068822061750442206"
"3/19/2022","1647648000","118522931.226511723928457693"
"3/20/2022","1647734400","118535577.716955839227319632"
"3/21/2022","1647820800","118547502.814272957812482105"
"3/22/2022","1647907200","118558761.563635980156388972"
"3/23/2022","1647993600","118570317.543876341749691119"
"3/24/2022","1648080000","118580740.222997164926820676"
"3/25/2022","1648166400","118591513.194221103003995732"
"3/26/2022","1648252800","118603526.877625797932422629"
"3/27/2022","1648339200","118614383.034718049075063077"
"3/28/2022","1648425600","118622262.204492078366603346"
"3/29/2022","1648512000","118633138.043056023505736601"
"3/30/2022","1648598400","118643305.376188438292909121"
"3/31/2022","1648684800","118653539.130411508187365807"
"4/1/2022","1648771200","118662567.625471080519335458"
"4/2/2022","1648857600","118672505.905541664365234255"
"4/3/2022","1648944000","118682594.795357296734497461"
"4/4/2022","1649030400","118691589.262019198233642908"
"4/5/2022","1649116800","118696231.875442385025009273"
"4/6/2022","1649203200","118705853.245410754120364197"
"4/7/2022","1649289600","118714990.059575059445792810"
"4/8/2022","1649376000","118724776.708074558262521733"
"4/9/2022","1649462400","118736417.360830949126401831"
"4/10/2022","1649548800","118748175.924291782304535708"
"4/11/2022","1649635200","118759000.302461316689189530"
"4/12/2022","1649721600","118769714.320530530939260323"
"4/13/2022","1649808000","118780285.464695035124903627"
"4/14/2022","1649894400","118790828.201704101632600951"
"4/15/2022","1649980800","118802132.698665236196647740"
"4/16/2022","1650067200","118814295.188886177814237780"
"4/17/2022","1650153600","118826998.659607888817836936"
"4/18/2022","1650240000","118838637.913410724432628306"
"4/19/2022","1650326400","118849836.272670893767827876"
"4/20/2022","1650412800","118858227.980197876288878271"
"4/21/2022","1650499200","118867341.336953164376493999"
"4/22/2022","1650585600","118877567.261299959007916827"
"4/23/2022","1650672000","118889424.575068384085594100"
"4/24/2022","1650758400","118901309.743498262653653086"
"4/25/2022","1650844800","118911309.368548885976515984"
"4/26/2022","1650931200","118921811.676593701874029679"
"4/27/2022","1651017600","118932204.758021454817040284"
"4/28/2022","1651104000","118942539.917791089612389374"
"4/29/2022","1651190400","118952934.802629600811196882"
"4/30/2022","1651276800","118963566.682599204718274364"
"5/1/2022","1651363200","118906786.793944226486131450"
"5/2/2022","1651449600","118915408.464253325291792586"
"5/3/2022","1651536000","118924537.419099052576138485"
"5/4/2022","1651622400","118934759.228922387870349845"
"5/5/2022","1651708800","118944331.984918222491557985"
"5/6/2022","1651795200","118955109.541277355564321161"
"5/7/2022","1651881600","118966940.991660496747164575"
"5/8/2022","1651968000","118979484.240730398834135521"
"5/9/2022","1652054400","118988722.228037759518476682"
"5/10/2022","1652140800","118998375.327169314337478134"
"5/11/2022","1652227200","119000890.257162445269360700"
"5/12/2022","1652313600","118997040.166528188005551822"
"5/13/2022","1652400000","119005056.699307670309310909"
"5/14/2022","1652486400","119016567.529576454788729080"
"5/15/2022","1652572800","119029196.784477227888487348"
"5/16/2022","1652659200","119041861.427202969960290381"
"5/17/2022","1652745600","119053589.111833159255509149"
"5/18/2022","1652832000","119065966.095538061331243317"
"5/19/2022","1652918400","119078115.903484566162957789"
"5/20/2022","1653004800","119090014.296009774364229123"
"5/21/2022","1653091200","119102644.302926907429483310"
"5/22/2022","1653177600","119115014.602019684765112745"
"5/23/2022","1653264000","119127295.378157284633172182"
"5/24/2022","1653350400","119139083.876564918622656801"
"5/25/2022","1653436800","119150627.075559667414968340"
"5/26/2022","1653523200","119160915.891061010894583535"
"5/27/2022","1653609600","119171816.544086302831012787"
"5/28/2022","1653696000","119184462.189738869721391389"
"5/29/2022","1653782400","119197076.086020755262372450"
"5/30/2022","1653868800","119208524.847786369595774613"
"5/31/2022","1653955200","119218683.659271367566388485"
"6/1/2022","1654041600","119228183.018079266820087069"
"6/2/2022","1654128000","119237139.597075019599970740"
"6/3/2022","1654214400","119246142.571845059422535255"
"6/4/2022","1654300800","119255295.157610909878089233"
"6/5/2022","1654387200","119264551.695031388210732858"
"6/6/2022","1654473600","119273886.028723274460744623"
"6/7/2022","1654560000","119283072.616095348343449782"
"6/8/2022","1654646400","119290830.867650009979192222"
"6/9/2022","1654732800","119298740.692128087369502356"
"6/10/2022","1654819200","119307958.386155860652635069"
"6/11/2022","1654905600","119318813.206684584260658692"
"6/12/2022","1654992000","119329815.498759321984879038"
"6/13/2022","1655078400","119336540.345537076058580005"
"6/14/2022","1655164800","119345441.661818523816911964"
"6/15/2022","1655251200","119353741.744638866689629256"
"6/16/2022","1655337600","119364165.731157298304667877"
"6/17/2022","1655424000","119374845.558795845718028243"
"6/18/2022","1655510400","119384640.291892128917965620"
"6/19/2022","1655596800","119396090.447547818242968347"
"6/20/2022","1655683200","119407778.140871692671460477"
"6/21/2022","1655769600","119417810.905046316721413115"
"6/22/2022","1655856000","119427991.564329383897239495"
"6/23/2022","1655942400","119436947.177407062273792726"
"6/24/2022","1656028800","119446625.885182243011254323"
"6/25/2022","1656115200","119456699.163759522581986878"
"6/26/2022","1656201600","119466619.207408001830916197"
"6/27/2022","1656288000","119475684.634132202026712702"
